PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2022-02-13T21:00:00Z,2022-02-13T20:00:00Z,PT60M,-1.2,44,0.0,-6.8,0,0,0,0,0,0,2.4,65.7,0.1,984.8,173,4.9,137,0.18
2022-02-13T22:00:00Z,2022-02-13T21:00:00Z,PT60M,-1.5,22,0.0,-7.0,0,0,0,0,0,0,2.4,66.5,0.1,984.5,171,4.8,143,0.18
2022-02-13T23:00:00Z,2022-02-13T22:00:00Z,PT60M,-1.8,-2,0.0,-6.9,0,0,0,0,0,0,2.4,67.9,0.1,984.1,170,4.6,144,0.18
2022-02-14T00:00:00Z,2022-02-13T23:00:00Z,PT60M,-2.0,-26,0.0,-6.7,0,0,0,0,0,0,2.4,70.3,0.2,983.8,168,4.4,142,0.17
2022-02-14T01:00:00Z,2022-02-14T00:00:00Z,PT60M,-2.2,-47,0.0,-6.4,0,0,0,0,0,0,2.4,72.8,0.3,983.4,166,4.4,136,0.17
2022-02-14T02:00:00Z,2022-02-14T01:00:00Z,PT60M,-2.4,-63,0.0,-6.2,0,0,0,0,0,0,2.4,75.3,0.3,982.9,165,4.3,128,0.17
2022-02-14T03:00:00Z,2022-02-14T02:00:00Z,PT60M,-2.6,-77,0.0,-5.9,0,0,0,0,0,0,2.3,78.0,0.3,982.5,164,4.2,119,0.17
2022-02-14T04:00:00Z,2022-02-14T03:00:00Z,PT60M,-2.8,-89,0.0,-5.6,0,0,0,0,0,0,2.3,80.7,0.3,982.2,162,4.3,109,0.17
2022-02-14T05:00:00Z,2022-02-14T04:00:00Z,PT60M,-2.9,-100,0.0,-5.4,0,0,0,0,0,0,2.3,83.0,0.3,981.9,162,4.6,99,0.17
2022-02-14T06:00:00Z,2022-02-14T05:00:00Z,PT60M,-2.8,-111,0.0,-5.2,8,62,5,13,26,7,2.3,83.7,0.3,982.0,163,4.8,90,0.17
2022-02-14T07:00:00Z,2022-02-14T06:00:00Z,PT60M,-2.1,-123,0.0,-5.1,47,537,86,133,275,109,2.3,79.9,0.3,982.1,164,5.5,81,0.17
2022-02-14T08:00:00Z,2022-02-14T07:00:00Z,PT60M,-0.8,-136,0.0,-5.3,70,751,214,284,520,476,2.3,71.8,0.3,982.0,168,6.4,74,0.17
2022-02-14T09:00:00Z,2022-02-14T08:00:00Z,PT60M,0.6,-150,0.0,-5.7,80,856,327,407,709,625,2.4,62.8,0.3,981.9,172,7.0,68,0.17
2022-02-14T10:00:00Z,2022-02-14T09:00:00Z,PT60M,1.9,-165,0.0,-6.1,84,904,399,484,825,546,2.5,55.2,0.2,981.8,173,7.4,64,0.17
2022-02-14T11:00:00Z,2022-02-14T10:00:00Z,PT60M,3.0,179,0.0,-6.2,84,919,422,507,859,513,2.6,51.1,0.2,981.3,174,7.6,63,0.17
2022-02-14T12:00:00Z,2022-02-14T11:00:00Z,PT60M,3.6,162,0.0,-5.6,80,906,394,473,810,558,2.9,51.0,0.2,980.7,175,7.6,64,0.17
2022-02-14T13:00:00Z,2022-02-14T12:00:00Z,PT60M,3.7,147,0.0,-5.1,70,867,319,389,686,635,3.1,52.5,0.2,980.4,175,7.2,68,0.17
2022-02-14T14:00:00Z,2022-02-14T13:00:00Z,PT60M,3.5,133,0.0,-4.8,56,776,206,262,494,425,3.2,54.8,0.1,980.2,173,6.6,75,0.17
2022-02-14T15:00:00Z,2022-02-14T14:00:00Z,PT60M,2.6,121,0.0,-4.7,35,549,77,112,246,71,3.2,58.6,0.1,980.0,169,6.0,83,0.17
2022-02-14T16:00:00Z,2022-02-14T15:00:00Z,PT60M,1.3,109,0.0,-4.9,3,33,3,6,12,3,3.3,63.6,0.1,980.0,164,5.5,91,0.17
2022-02-14T17:00:00Z,2022-02-14T16:00:00Z,PT60M,0.3,98,0.0,-5.0,0,0,0,0,0,0,3.2,67.3,0.1,980.1,160,5.2,101,0.17
2022-02-14T18:00:00Z,2022-02-14T17:00:00Z,PT60M,-0.1,87,0.0,-5.3,0,0,0,0,0,0,3.2,68.1,0.1,980.1,159,5.3,111,0.17
2022-02-14T19:00:00Z,2022-02-14T18:00:00Z,PT60M,-0.3,74,0.0,-5.6,0,0,0,0,0,0,3.2,67.7,0.1,980.2,159,5.6,120,0.17
2022-02-14T20:00:00Z,2022-02-14T19:00:00Z,PT60M,-0.5,60,0.0,-5.9,0,0,0,0,0,0,3.2,66.9,0.1,980.2,159,5.7,129,0.17
2022-02-14T21:00:00Z,2022-02-14T20:00:00Z,PT60M,-0.7,43,0.0,-6.5,0,0,0,0,0,0,3.1,65.2,0.1,980.1,158,5.6,137,0.17
2022-02-14T22:00:00Z,2022-02-14T21:00:00Z,PT60M,-1.0,22,0.0,-7.2,0,0,0,0,0,0,3.1,62.8,0.1,979.9,155,5.4,142,0.17
2022-02-14T23:00:00Z,2022-02-14T22:00:00Z,PT60M,-1.3,-2,0.0,-7.7,0,0,0,0,0,0,3.1,61.4,0.1,979.8,151,5.2,144,0.17
2022-02-15T00:00:00Z,2022-02-14T23:00:00Z,PT60M,-1.5,-26,0.0,-7.8,0,0,0,0,0,0,3.2,62.4,0.3,979.5,148,5.0,142,0.17
2022-02-15T01:00:00Z,2022-02-15T00:00:00Z,PT60M,-1.7,-46,0.0,-7.2,0,0,0,0,0,0,3.5,66.5,0.4,979.1,147,4.9,136,0.17
2022-02-15T02:00:00Z,2022-02-15T01:00:00Z,PT60M,-1.9,-63,0.0,-6.3,0,0,0,0,0,0,3.7,72.0,0.4,978.7,146,4.8,128,0.17
2022-02-15T03:00:00Z,2022-02-15T02:00:00Z,PT60M,-2.1,-77,8.5,-5.7,0,0,0,0,0,0,3.8,76.1,0.4,978.5,144,4.8,119,0.17
2022-02-15T04:00:00Z,2022-02-15T03:00:00Z,PT60M,-2.3,-89,4.8,-5.6,0,0,0,0,0,0,4.1,78.0,0.4,978.4,143,4.7,109,0.17
2022-02-15T05:00:00Z,2022-02-15T04:00:00Z,PT60M,-2.5,-100,0.0,-5.6,0,0,0,0,0,0,4.4,79.2,0.4,978.3,143,4.6,99,0.17
2022-02-15T06:00:00Z,2022-02-15T05:00:00Z,PT60M,-2.4,-111,3.8,-5.4,9,65,6,14,28,7,4.8,79.7,0.4,978.4,142,4.7,90,0.17
2022-02-15T07:00:00Z,2022-02-15T06:00:00Z,PT60M,-1.6,-123,0.0,-5.1,45,535,88,133,272,119,5.1,77.4,0.4,978.6,146,5.3,81,0.17
2022-02-15T08:00:00Z,2022-02-15T07:00:00Z,PT60M,-0.3,-135,0.0,-4.5,69,726,210,279,504,480,5.3,73.1,0.4,978.5,154,6.0,73,0.17
2022-02-15T09:00:00Z,2022-02-15T08:00:00Z,PT60M,1.0,-150,0.0,-3.9,82,816,316,398,685,605,5.5,69.4,0.4,978.3,159,6.4,67,0.17
2022-02-15T10:00:00Z,2022-02-15T09:00:00Z,PT60M,2.2,-165,0.0,-3.4,84,870,389,473,800,533,5.7,66.5,0.4,978.2,163,6.5,63,0.17
2022-02-15T11:00:00Z,2022-02-15T10:00:00Z,PT60M,3.1,179,0.0,-2.9,85,883,411,495,833,502,6.1,64.7,0.3,977.9,165,6.3,62,0.17
2022-02-15T12:00:00Z,2022-02-15T11:00:00Z,PT60M,3.7,162,0.0,-2.5,82,865,381,463,784,543,6.4,63.9,0.3,977.4,163,6.0,64,0.17
2022-02-15T13:00:00Z,2022-02-15T12:00:00Z,PT60M,4.1,147,0.0,-2.0,75,816,305,380,659,615,6.7,64.6,0.2,977.2,160,5.9,68,0.17
2022-02-15T14:00:00Z,2022-02-15T13:00:00Z,PT60M,3.9,133,0.0,-1.6,62,713,193,255,469,424,6.8,67.2,0.2,977.1,159,5.4,74,0.17
2022-02-15T15:00:00Z,2022-02-15T14:00:00Z,PT60M,2.9,120,2.9,-1.5,40,445,67,107,218,83,7.1,72.6,0.2,977.1,155,4.4,82,0.17
2022-02-15T16:00:00Z,2022-02-15T15:00:00Z,PT60M,1.4,109,37.9,-1.7,5,0,0,5,4,5,7.5,79.8,0.2,977.1,149,3.7,91,0.17
2022-02-15T17:00:00Z,2022-02-15T16:00:00Z,PT60M,0.4,98,7.0,-1.8,0,0,0,0,0,0,8.2,85.1,0.2,977.1,148,3.5,101,0.17
2022-02-15T18:00:00Z,2022-02-15T17:00:00Z,PT60M,0.0,86,24.1,-1.8,0,0,0,0,0,0,8.9,87.2,0.2,977.0,149,3.4,110,0.17
2022-02-15T19:00:00Z,2022-02-15T18:00:00Z,PT60M,-0.1,74,40.2,-1.8,0,0,0,0,0,0,9.7,87.9,0.2,977.0,149,3.2,120,0.17
2022-02-15T20:00:00Z,2022-02-15T19:00:00Z,PT60M,-0.0,60,54.2,-1.8,0,0,0,0,0,0,10.1,87.7,0.2,976.9,152,3.1,129,0.17
2022-02-15T21:00:00Z,2022-02-15T20:00:00Z,PT60M,0.1,43,23.4,-1.7,0,0,0,0,0,0,10.1,87.5,0.2,976.8,153,3.1,137,0.17
2022-02-15T22:00:00Z,2022-02-15T21:00:00Z,PT60M,0.6,22,6.5,-1.4,0,0,0,0,0,0,10.1,86.3,0.2,976.6,154,3.0,142,0.17
2022-02-15T23:00:00Z,2022-02-15T22:00:00Z,PT60M,0.9,-2,11.1,-1.3,0,0,0,0,0,0,9.9,85.7,0.2,976.4,157,2.9,144,0.17
2022-02-16T00:00:00Z,2022-02-15T23:00:00Z,PT60M,0.7,-26,17.1,-1.3,0,0,0,0,0,0,9.9,86.5,0.3,976.1,156,2.7,141,0.15
2022-02-16T01:00:00Z,2022-02-16T00:00:00Z,PT60M,0.7,-46,0.3,-1.3,0,0,0,0,0,0,9.9,86.6,0.4,975.8,168,2.4,136,0.15
2022-02-16T02:00:00Z,2022-02-16T01:00:00Z,PT60M,0.9,-63,36.3,-1.2,0,0,0,0,0,0,9.3,86.1,0.4,975.6,176,2.4,128,0.15
2022-02-16T03:00:00Z,2022-02-16T02:00:00Z,PT60M,0.8,-76,73.5,-1.3,0,0,0,0,0,0,8.4,85.6,0.4,975.4,171,2.2,118,0.15
2022-02-16T04:00:00Z,2022-02-16T03:00:00Z,PT60M,0.7,-88,65.0,-1.5,0,0,0,0,0,0,7.4,85.3,0.4,975.1,170,2.1,109,0.15
2022-02-16T05:00:00Z,2022-02-16T04:00:00Z,PT60M,0.4,-99,51.6,-1.7,0,0,0,0,0,0,7.0,86.1,0.4,974.8,167,2.3,99,0.15
2022-02-16T06:00:00Z,2022-02-16T05:00:00Z,PT60M,0.2,-111,61.0,-1.8,9,0,0,9,8,9,7.1,86.8,0.4,974.8,164,2.4,89,0.15
2022-02-16T07:00:00Z,2022-02-16T06:00:00Z,PT60M,0.9,-122,66.4,-1.5,40,0,0,40,39,40,7.4,83.6,0.4,974.9,168,2.5,81,0.15
2022-02-16T08:00:00Z,2022-02-16T07:00:00Z,PT60M,2.4,-135,65.9,-1.1,92,0,0,92,90,92,7.8,77.8,0.4,974.8,177,2.6,73,0.15
2022-02-16T09:00:00Z,2022-02-16T08:00:00Z,PT60M,3.9,-149,55.1,-0.5,173,0,0,173,168,173,8.3,73.2,0.4,974.5,188,2.5,67,0.15
2022-02-16T10:00:00Z,2022-02-16T09:00:00Z,PT60M,5.4,-165,52.4,0.2,218,0,0,218,212,218,8.8,69.5,0.3,974.3,198,2.7,63,0.15
2022-02-16T11:00:00Z,2022-02-16T10:00:00Z,PT60M,6.6,179,58.4,0.8,200,0,0,200,195,200,9.2,66.6,0.3,973.5,193,2.8,62,0.15
2022-02-16T12:00:00Z,2022-02-16T11:00:00Z,PT60M,7.4,162,44.8,1.1,230,35,15,245,255,252,9.6,64.3,0.2,972.6,187,2.9,64,0.15
2022-02-16T13:00:00Z,2022-02-16T12:00:00Z,PT60M,7.9,147,22.5,1.2,196,226,88,285,374,355,9.8,62.8,0.2,972.1,182,3.3,68,0.15
2022-02-16T14:00:00Z,2022-02-16T13:00:00Z,PT60M,7.7,133,44.4,1.3,132,0,0,132,128,132,10.0,63.8,0.2,971.6,174,3.6,74,0.15
2022-02-16T15:00:00Z,2022-02-16T14:00:00Z,PT60M,6.8,120,46.0,1.3,53,0,0,53,52,53,10.6,68.1,0.1,971.2,170,3.4,82,0.15
2022-02-16T16:00:00Z,2022-02-16T15:00:00Z,PT60M,5.6,109,65.4,1.2,3,0,0,3,3,3,11.4,73.4,0.1,970.8,168,3.4,91,0.15
2022-02-16T17:00:00Z,2022-02-16T16:00:00Z,PT60M,5.0,97,79.7,1.1,0,0,0,0,0,0,12.0,76.0,0.1,970.4,164,3.9,100,0.15
2022-02-16T18:00:00Z,2022-02-16T17:00:00Z,PT60M,4.7,86,32.6,1.0,0,0,0,0,0,0,12.1,77.1,0.1,969.8,168,3.9,110,0.15
2022-02-16T19:00:00Z,2022-02-16T18:00:00Z,PT60M,4.5,74,21.2,1.0,0,0,0,0,0,0,11.7,78.0,0.1,969.4,175,3.4,120,0.15
2022-02-16T20:00:00Z,2022-02-16T19:00:00Z,PT60M,4.5,60,10.1,1.0,0,0,0,0,0,0,10.8,78.3,0.1,968.9,180,3.4,129,0.15
2022-02-16T21:00:00Z,2022-02-16T20:00:00Z,PT60M,4.0,43,0.0,0.9,0,0,0,0,0,0,9.9,80.6,0.1,968.4,189,3.5,137,0.15
2022-02-16T22:00:00Z,2022-02-16T21:00:00Z,PT60M,3.4,22,21.5,0.8,0,0,0,0,0,0,9.6,83.2,0.1,967.7,193,3.4,142,0.15
2022-02-16T23:00:00Z,2022-02-16T22:00:00Z,PT60M,3.1,-2,37.7,0.8,0,0,0,0,0,0,9.2,85.0,0.1,967.0,196,3.3,143,0.15
2022-02-17T00:00:00Z,2022-02-16T23:00:00Z,PT60M,3.0,-26,2.8,0.9,0,0,0,0,0,0,9.0,85.8,0.2,966.6,206,3.1,141,0.14
2022-02-17T01:00:00Z,2022-02-17T00:00:00Z,PT60M,3.0,-46,30.3,0.7,0,0,0,0,0,0,8.8,84.8,0.3,965.9,211,3.4,135,0.14
2022-02-17T02:00:00Z,2022-02-17T01:00:00Z,PT60M,2.9,-62,14.9,0.5,0,0,0,0,0,0,8.6,84.1,0.3,964.8,207,3.8,127,0.14
2022-02-17T03:00:00Z,2022-02-17T02:00:00Z,PT60M,2.7,-76,0.0,0.2,0,0,0,0,0,0,8.8,83.6,0.3,963.8,201,4.0,118,0.14
2022-02-17T04:00:00Z,2022-02-17T03:00:00Z,PT60M,2.5,-88,0.0,-0.1,0,0,0,0,0,0,9.8,83.5,0.3,963.1,200,4.0,108,0.14
2022-02-17T05:00:00Z,2022-02-17T04:00:00Z,PT60M,2.4,-99,18.1,-0.4,0,0,0,0,0,0,10.9,81.7,0.3,962.2,197,4.5,99,0.14
2022-02-17T06:00:00Z,2022-02-17T05:00:00Z,PT60M,3.3,-110,35.7,-0.6,11,0,0,11,11,11,11.6,76.1,0.3,961.2,197,6.0,89,0.14
2022-02-17T07:00:00Z,2022-02-17T06:00:00Z,PT60M,4.5,-122,19.6,-0.3,74,227,39,113,172,113,12.3,71.2,0.2,960.2,198,7.1,80,0.14
2022-02-17T08:00:00Z,2022-02-17T07:00:00Z,PT60M,5.8,-135,43.9,-0.1,142,46,13,156,168,172,12.9,66.1,0.2,959.1,198,7.3,73,0.14
2022-02-17T09:00:00Z,2022-02-17T08:00:00Z,PT60M,7.0,-149,75.6,-0.3,97,0,0,97,94,97,14.0,59.7,0.2,958.2,204,7.6,67,0.14
2022-02-17T10:00:00Z,2022-02-17T09:00:00Z,PT60M,7.3,-165,86.6,0.6,62,0,0,62,60,62,16.0,62.7,0.2,957.4,211,8.6,63,0.14
2022-02-17T11:00:00Z,2022-02-17T10:00:00Z,PT60M,6.4,179,87.9,2.2,59,0,0,59,57,59,15.9,74.5,0.1,956.3,208,9.0,62,0.14
2022-02-17T12:00:00Z,2022-02-17T11:00:00Z,PT60M,7.1,162,40.1,2.6,132,314,137,269,385,314,14.3,73.5,0.1,955.1,206,9.2,63,0.14
2022-02-17T13:00:00Z,2022-02-17T12:00:00Z,PT60M,8.9,147,5.7,2.5,95,685,267,362,596,549,13.7,64.0,0.1,954.2,217,9.3,67,0.14
2022-02-17T14:00:00Z,2022-02-17T13:00:00Z,PT60M,9.5,133,69.2,2.3,79,0,0,79,76,79,13.4,60.6,0.1,953.9,238,9.1,74,0.14
2022-02-17T15:00:00Z,2022-02-17T14:00:00Z,PT60M,9.0,120,57.5,2.3,46,0,0,46,44,46,13.1,62.7,0.1,953.5,254,9.2,82,0.14
2022-02-17T16:00:00Z,2022-02-17T15:00:00Z,PT60M,8.2,108,73.7,2.5,3,0,0,3,3,3,12.2,67.4,0.0,953.6,259,9.3,91,0.14
2022-02-17T17:00:00Z,2022-02-17T16:00:00Z,PT60M,7.4,97,81.2,2.5,0,0,0,0,0,0,11.4,70.8,0.0,954.1,259,8.9,100,0.14
2022-02-17T18:00:00Z,2022-02-17T17:00:00Z,PT60M,6.5,86,74.4,2.5,0,0,0,0,0,0,10.8,75.8,0.0,954.1,252,7.8,110,0.14
2022-02-17T19:00:00Z,2022-02-17T18:00:00Z,PT60M,5.9,74,69.1,2.5,0,0,0,0,0,0,10.4,79.0,0.0,954.1,249,7.3,120,0.14
2022-02-17T20:00:00Z,2022-02-17T19:00:00Z,PT60M,5.9,60,78.6,1.6,0,0,0,0,0,0,10.4,74.2,0.0,954.3,257,7.4,129,0.14
2022-02-17T21:00:00Z,2022-02-17T20:00:00Z,PT60M,5.6,43,62.2,0.7,0,0,0,0,0,0,10.6,70.6,0.0,954.6,268,7.7,136,0.14
2022-02-17T22:00:00Z,2022-02-17T21:00:00Z,PT60M,5.0,22,62.6,1.0,0,0,0,0,0,0,11.1,75.5,0.0,955.1,272,8.5,141,0.14
2022-02-17T23:00:00Z,2022-02-17T22:00:00Z,PT60M,4.1,-2,72.1,2.2,0,0,0,0,0,0,11.1,87.0,0.0,955.8,278,9.0,143,0.14
2022-02-18T00:00:00Z,2022-02-17T23:00:00Z,PT60M,3.5,-26,68.1,2.6,0,0,0,0,0,0,10.5,93.6,0.1,956.7,286,8.2,141,0.15
2022-02-18T01:00:00Z,2022-02-18T00:00:00Z,PT60M,3.6,-46,70.2,1.7,0,0,0,0,0,0,9.5,87.2,0.1,957.6,293,7.7,135,0.15
2022-02-18T02:00:00Z,2022-02-18T01:00:00Z,PT60M,3.6,-62,49.1,0.9,0,0,0,0,0,0,8.3,82.4,0.1,958.6,300,7.7,127,0.15
2022-02-18T03:00:00Z,2022-02-18T02:00:00Z,PT60M,3.3,-76,65.4,-0.2,0,0,0,0,0,0,7.2,78.2,0.1,959.5,303,7.1,118,0.15
2022-02-18T04:00:00Z,2022-02-18T03:00:00Z,PT60M,2.7,-88,71.3,-1.0,0,0,0,0,0,0,7.5,76.6,0.1,960.6,299,6.5,108,0.15
2022-02-18T05:00:00Z,2022-02-18T04:00:00Z,PT60M,2.3,-99,55.2,-0.0,0,0,0,0,0,0,8.7,84.6,0.1,961.8,294,6.7,98,0.15
2022-02-18T06:00:00Z,2022-02-18T05:00:00Z,PT60M,2.4,-110,41.7,0.7,10,0,0,10,10,10,9.1,88.2,0.0,962.8,297,7.2,89,0.15
2022-02-18T07:00:00Z,2022-02-18T06:00:00Z,PT60M,2.8,-122,57.6,0.1,56,0,0,56,55,56,8.8,82.5,0.0,963.7,299,7.5,80,0.15
2022-02-18T08:00:00Z,2022-02-18T07:00:00Z,PT60M,3.7,-135,49.4,-0.2,135,0,0,135,131,135,8.4,75.9,0.0,964.4,297,8.0,72,0.15
2022-02-18T09:00:00Z,2022-02-18T08:00:00Z,PT60M,4.6,-149,31.4,-0.3,220,124,52,272,320,301,8.3,70.4,0.0,965.0,298,8.7,66,0.15
2022-02-18T10:00:00Z,2022-02-18T09:00:00Z,PT60M,5.1,-165,16.5,-0.8,217,385,177,394,553,427,8.2,65.6,0.0,965.7,301,9.2,62,0.15
2022-02-18T11:00:00Z,2022-02-18T10:00:00Z,PT60M,5.4,179,50.4,-1.1,241,15,7,248,248,248,8.2,62.7,0.0,966.2,302,9.3,61,0.15
2022-02-18T12:00:00Z,2022-02-18T11:00:00Z,PT60M,5.6,162,76.5,-1.2,110,0,0,110,107,110,8.1,61.5,0.0,966.6,301,8.7,63,0.15
2022-02-18T13:00:00Z,2022-02-18T12:00:00Z,PT60M,5.9,147,79.6,-1.4,78,0,0,78,76,78,7.8,59.7,0.0,967.0,304,8.1,67,0.15
2022-02-18T14:00:00Z,2022-02-18T13:00:00Z,PT60M,6.0,133,80.0,-1.5,53,0,0,53,51,53,7.4,58.7,0.0,967.5,303,7.2,73,0.15
2022-02-18T15:00:00Z,2022-02-18T14:00:00Z,PT60M,5.5,120,55.0,-1.3,49,0,0,49,48,49,7.2,61.6,0.0,968.1,297,5.9,81,0.15
2022-02-18T16:00:00Z,2022-02-18T15:00:00Z,PT60M,4.5,108,45.9,-1.3,6,0,0,6,6,6,7.2,66.3,0.0,968.9,290,4.6,90,0.15
2022-02-18T17:00:00Z,2022-02-18T16:00:00Z,PT60M,3.5,97,25.0,-1.2,0,0,0,0,0,0,7.2,71.3,0.0,969.7,275,3.5,100,0.15
2022-02-18T18:00:00Z,2022-02-18T17:00:00Z,PT60M,2.9,86,0.0,-1.2,0,0,0,0,0,0,7.0,74.2,0.0,970.3,258,3.2,110,0.15
2022-02-18T19:00:00Z,2022-02-18T18:00:00Z,PT60M,2.4,73,0.0,-1.5,0,0,0,0,0,0,6.5,75.4,0.0,970.5,244,3.2,119,0.15
2022-02-18T20:00:00Z,2022-02-18T19:00:00Z,PT60M,1.9,59,0.0,-1.8,0,0,0,0,0,0,6.3,76.2,0.0,970.6,232,3.2,128,0.15
2022-02-18T21:00:00Z,2022-02-18T20:00:00Z,PT60M,1.6,42,0.0,-2.1,0,0,0,0,0,0,6.3,76.8,0.0,970.5,222,3.3,136,0.15
2022-02-18T22:00:00Z,2022-02-18T21:00:00Z,PT60M,1.3,22,4.0,-2.3,0,0,0,0,0,0,6.5,77.2,0.0,970.1,208,3.5,141,0.15
2022-02-18T23:00:00Z,2022-02-18T22:00:00Z,PT60M,1.1,-2,6.0,-2.6,0,0,0,0,0,0,7.2,76.6,0.0,969.4,193,4.2,143,0.15
2022-02-19T00:00:00Z,2022-02-18T23:00:00Z,PT60M,1.2,-25,36.9,-3.3,0,0,0,0,0,0,8.4,71.9,0.1,968.7,184,5.2,140,0.15
2022-02-19T01:00:00Z,2022-02-19T00:00:00Z,PT60M,1.6,-46,45.1,-4.2,0,0,0,0,0,0,10.8,65.7,0.1,968.1,184,6.2,135,0.15
2022-02-19T02:00:00Z,2022-02-19T01:00:00Z,PT60M,2.0,-62,48.5,-4.3,0,0,0,0,0,0,13.8,63.3,0.1,967.2,185,7.1,127,0.15
2022-02-19T03:00:00Z,2022-02-19T02:00:00Z,PT60M,2.5,-76,78.3,-4.3,0,0,0,0,0,0,15.0,60.9,0.1,966.1,180,7.7,118,0.15
2022-02-19T04:00:00Z,2022-02-19T03:00:00Z,PT60M,2.7,-88,77.6,-4.7,0,0,0,0,0,0,14.3,58.2,0.1,965.7,179,7.8,108,0.15
2022-02-19T05:00:00Z,2022-02-19T04:00:00Z,PT60M,2.6,-99,84.1,-4.2,0,0,0,0,0,0,14.3,60.9,0.1,965.9,185,7.7,98,0.15
2022-02-19T06:00:00Z,2022-02-19T05:00:00Z,PT60M,2.6,-110,76.4,-3.2,5,0,0,5,5,5,14.9,65.9,0.1,966.1,191,7.2,89,0.15
2022-02-19T07:00:00Z,2022-02-19T06:00:00Z,PT60M,3.0,-122,83.2,-2.3,24,0,0,24,24,24,15.4,68.4,0.1,966.2,194,7.1,80,0.15
2022-02-19T08:00:00Z,2022-02-19T07:00:00Z,PT60M,4.3,-135,76.5,-1.3,64,0,0,64,62,64,14.7,66.8,0.1,966.1,200,7.0,72,0.15
2022-02-19T09:00:00Z,2022-02-19T08:00:00Z,PT60M,6.2,-149,75.3,-0.3,98,0,0,98,96,98,13.6,63.1,0.1,966.4,215,6.8,66,0.15
2022-02-19T10:00:00Z,2022-02-19T09:00:00Z,PT60M,7.8,-165,88.0,0.9,56,0,0,56,55,56,13.0,61.9,0.1,966.9,237,6.9,62,0.15
2022-02-19T11:00:00Z,2022-02-19T10:00:00Z,PT60M,9.0,179,87.1,1.9,64,0,0,64,63,64,11.7,61.1,0.0,967.5,258,7.5,61,0.15
2022-02-19T12:00:00Z,2022-02-19T11:00:00Z,PT60M,9.7,162,84.7,1.3,73,0,0,73,71,73,10.1,56.1,0.0,967.8,266,7.9,63,0.15
2022-02-19T13:00:00Z,2022-02-19T12:00:00Z,PT60M,9.8,146,85.3,-0.3,58,0,0,58,56,58,8.9,49.5,0.0,968.1,267,7.7,67,0.15
2022-02-19T14:00:00Z,2022-02-19T13:00:00Z,PT60M,9.4,132,65.7,-1.8,89,0,0,89,86,89,8.4,45.6,0.0,968.4,269,7.5,73,0.15
2022-02-19T15:00:00Z,2022-02-19T14:00:00Z,PT60M,8.7,120,39.7,-2.3,79,3,1,79,78,79,8.2,45.9,0.0,968.6,271,7.5,81,0.15
2022-02-19T16:00:00Z,2022-02-19T15:00:00Z,PT60M,7.6,108,34.9,-0.7,6,0,0,6,6,6,8.4,55.5,0.0,969.2,267,7.5,90,0.15
2022-02-19T17:00:00Z,2022-02-19T16:00:00Z,PT60M,6.6,97,18.5,0.5,0,0,0,0,0,0,7.9,65.4,0.0,970.0,266,7.1,100,0.15
2022-02-19T18:00:00Z,2022-02-19T17:00:00Z,PT60M,5.9,85,27.7,0.2,0,0,0,0,0,0,7.2,67.1,0.0,970.6,271,6.4,109,0.15
2022-02-19T19:00:00Z,2022-02-19T18:00:00Z,PT60M,5.4,73,0.4,-0.0,0,0,0,0,0,0,7.2,68.2,0.0,971.2,273,6.3,119,0.15
2022-02-19T20:00:00Z,2022-02-19T19:00:00Z,PT60M,4.9,59,0.0,-0.5,0,0,0,0,0,0,7.1,68.1,0.0,971.9,274,6.4,128,0.15
2022-02-19T21:00:00Z,2022-02-19T20:00:00Z,PT60M,4.4,42,0.0,-1.1,0,0,0,0,0,0,6.6,67.7,0.0,972.5,273,6.3,136,0.15
2022-02-19T22:00:00Z,2022-02-19T21:00:00Z,PT60M,3.8,21,0.0,-1.7,0,0,0,0,0,0,6.2,67.3,0.0,973.1,274,6.3,141,0.15
2022-02-19T23:00:00Z,2022-02-19T22:00:00Z,PT60M,3.4,-2,3.1,-2.2,0,0,0,0,0,0,6.2,66.5,0.0,973.7,277,6.2,142,0.15
2022-02-20T00:00:00Z,2022-02-19T23:00:00Z,PT60M,3.0,-25,0.0,-2.7,0,0,0,0,0,0,6.0,66.0,0.0,974.2,280,5.9,140,0.14
2022-02-20T01:00:00Z,2022-02-20T00:00:00Z,PT60M,2.5,-45,0.0,-3.1,0,0,0,0,0,0,6.0,66.4,0.0,974.4,283,5.8,134,0.14
2022-02-20T02:00:00Z,2022-02-20T01:00:00Z,PT60M,2.0,-62,0.0,-3.3,0,0,0,0,0,0,5.9,67.8,0.0,974.6,281,5.3,126,0.14
2022-02-20T03:00:00Z,2022-02-20T02:00:00Z,PT60M,1.3,-75,0.0,-3.5,0,0,0,0,0,0,5.6,70.6,0.0,974.7,274,4.2,117,0.14
2022-02-20T04:00:00Z,2022-02-20T03:00:00Z,PT60M,0.5,-87,5.4,-3.6,0,0,0,0,0,0,5.2,73.9,0.0,974.6,265,3.3,108,0.14
2022-02-20T05:00:00Z,2022-02-20T04:00:00Z,PT60M,-0.0,-99,17.8,-3.8,0,0,0,0,0,0,4.6,75.7,0.0,974.4,254,3.0,98,0.14
